FID_NA_CEC_Eco_Level3;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;NA_L3KEY;NA_L2KEY;NA_L1KEY;Shape_Leng;FID_Localisation_BV_Korben_XYTableToPoint;gauge_id;gauge_lat;gauge_lon;elev_mean;slope_mean;area_gages2;area_geospa_fabric_
1139;6.2.15;Idaho Batholith;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.15  Idaho Batholith;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1829033,882149999961257;505;13235000;44,085279999999997;-115,622219999999999;2075,340000000000146;126,245869999999996;1163,230000000000018;1158,470000000000027
1139;6.2.15;Idaho Batholith;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.15  Idaho Batholith;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1829033,882149999961257;506;13240000;44,913609999999998;-115,997219999999999;1965,349999999999909;110,075670000000002;125,569999999999993;126,019999999999996
1139;6.2.15;Idaho Batholith;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.15  Idaho Batholith;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1829033,882149999961257;507;13310700;44,986939999999997;-115,724999999999994;1979,980000000000018;106,691180000000003;853,129999999999995;854,740000000000009
1139;6.2.15;Idaho Batholith;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.15  Idaho Batholith;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1829033,882149999961257;508;13313000;44,961669999999998;-115,500000000000000;2155,599999999999909;111,179730000000006;561,940000000000055;564,960000000000036
1147;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.9  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2071150,302459999918938;509;13331500;45,619869999999999;-117,726590000000002;1654,849999999999909;126,586330000000004;618,929999999999950;619,110000000000014
1139;6.2.15;Idaho Batholith;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.15  Idaho Batholith;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1829033,882149999961257;510;13337000;46,150829999999999;-115,587220000000002;1548,180000000000064;120,828509999999994;3053,420000000000073;3052,659999999999854
1141;6.2.3;Columbia Mountains/Northern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.3  Columbia Mountains/Northern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;4035441,638300000224262;511;13338500;46,086390000000002;-115,976669999999999;1418,359999999999900;110,264899999999997;3027,000000000000000;3025,650000000000091
1141;6.2.3;Columbia Mountains/Northern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.3  Columbia Mountains/Northern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;4035441,638300000224262;512;13340000;46,478330000000000;-116,257499999999993;1457,990000000000009;113,850350000000006;14268,920000000000073;14270,760000000000218
1141;6.2.3;Columbia Mountains/Northern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.3  Columbia Mountains/Northern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;4035441,638300000224262;513;13340600;46,840470000000003;-115,620699999999999;1417,789999999999964;109,152330000000006;3354,619999999999891;3354,610000000000127
1147;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.9  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2071150,302459999918938;514;14020000;45,719580000000001;-118,323290000000000;1215,849999999999909;91,664900000000003;341,430000000000007;343,459999999999980
2545;6.2.8;Eastern Cascades Slopes and Foothills;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.8  Eastern Cascades Slopes and Foothills;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2794959,137709999922663;515;14096850;44,958730000000003;-121,394229999999993;958,509999999999991;46,781350000000003;374,620000000000005;384,269999999999982
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;516;14137000;45,399560000000001;-122,137309999999999;1054,799999999999955;110,720429999999993;674,240000000000009;676,440000000000055
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;517;14138800;45,452620000000003;-121,891469999999998;821,620000000000005;142,238709999999998;21,289999999999999;21,829999999999998
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;518;14138900;45,494289999999999;-122,035920000000004;757,320000000000050;93,623949999999994;21,680000000000000;21,989999999999998
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;519;14139800;45,444560000000003;-122,109530000000007;641,000000000000000;126,932130000000001;40,700000000000003;41,210000000000001
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;520;14141500;45,415399999999998;-122,171480000000003;652,090000000000032;96,702939999999998;59,869999999999997;60,329999999999998
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;521;14154500;43,735959999999999;-122,873400000000004;922,470000000000027;108,847179999999994;546,809999999999945;549,570000000000050
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;522;14158790;44,334569999999999;-122,047010000000000;1026,809999999999945;116,441109999999995;40,570000000000000;40,759999999999998
1516;7.1.9;Willamette Valley;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.9  Willamette Valley;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;1128580,428890000097454;523;14182500;44,791510000000002;-122,578969999999998;719,950000000000045;106,833089999999999;286,850000000000023;292,889999999999986
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;524;14185000;44,391790000000000;-122,497579999999999;977,230000000000018;116,248339999999999;458,180000000000007;449,689999999999998
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;525;14185900;44,540120000000002;-122,435910000000007;823,789999999999964;121,318979999999996;258,199999999999989;258,379999999999995
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;526;14187000;44,372349999999997;-122,623140000000006;794,799999999999955;114,684420000000003;134,750000000000000;137,759999999999991
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;527;14216500;46,075670000000002;-121,998699999999999;824,899999999999977;115,759159999999994;349,519999999999982;349,920000000000016
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;528;14236200;46,595379999999999;-122,459559999999996;490,529999999999973;97,485669999999999;360,990000000000009;364,490000000000009
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;529;14303200;45,324280000000002;-123,546499999999995;572,220000000000027;70,816450000000003;8,060000000000000;8,070000000000000
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;530;14305500;44,715119999999999;-123,887330000000006;276,160000000000025;55,468040000000002;526,330000000000041;526,409999999999968
2544;6.2.7;Cascades;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.7  Cascades;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;2397516,343390000052750;531;14316700;43,349840000000000;-122,728939999999994;952,259999999999991;119,089200000000005;587,899999999999977;588,009999999999991
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;548;11468500;39,428220000000003;-123,737790000000004;276,079999999999984;45,149560000000001;273,509999999999991;273,600000000000023
1130;6.2.11;Klamath Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.11  Klamath Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1653931,278669999912381;549;11473900;39,706270000000004;-123,325289999999995;1037,849999999999909;126,706659999999999;1925,009999999999991;1930,410000000000082
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;550;11475560;39,729599999999998;-123,643910000000005;592,580000000000041;90,332729999999998;16,789999999999999;16,870000000000001
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;551;11476600;40,351250000000000;-124,003929999999997;478,689999999999998;94,529110000000003;71,849999999999994;72,280000000000001
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;552;11478500;40,480420000000002;-123,890879999999996;757,759999999999991;122,528260000000003;572,379999999999995;574,980000000000018
1130;6.2.11;Klamath Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.11  Klamath Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1653931,278669999912381;553;11480390;40,284309999999998;-123,335300000000004;1049,640000000000100;76,618989999999997;242,599999999999994;243,150000000000006
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;554;11481200;41,010959999999997;-124,081729999999993;285,230000000000018;71,428380000000004;105,400000000000006;106,840000000000003
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;555;11482500;41,299289999999999;-124,051180000000002;546,990000000000009;114,464630000000000;718,039999999999964;724,000000000000000
1130;6.2.11;Klamath Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.11  Klamath Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1653931,278669999912381;556;11522500;41,377630000000003;-123,477559999999997;1279,299999999999955;152,800739999999990;1943,119999999999891;1946,299999999999955
1130;6.2.11;Klamath Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.11  Klamath Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1653931,278669999912381;557;11523200;41,111260000000001;-122,705579999999998;1614,410000000000082;139,347489999999993;382,939999999999998;385,079999999999984
1130;6.2.11;Klamath Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.11  Klamath Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;1653931,278669999912381;558;11528700;40,649859999999997;-123,494200000000006;1019,070000000000050;107,621949999999998;1980,079999999999927;1982,539999999999964
1515;7.1.8;Coast Range;7.1;MARINE WEST COAST FOREST;7;MARINE WEST COAST FOREST;7.1.8  Coast Range;7.1  MARINE WEST COAST FOREST;7  MARINE WEST COAST FOREST;4695300,857420000247657;559;11532500;41,791499999999999;-124,076189999999997;725,070000000000050;112,110759999999999;1577,960000000000036;1590,160000000000082
1138;6.2.14;Southern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.14  Southern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;5411522,863330000080168;339;6614800;40,496090000000002;-105,865009999999998;3296,829999999999927;145,843960000000010;4,030000000000000;4,100000000000000
1138;6.2.14;Southern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.14  Southern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;5411522,863330000080168;340;6622700;41,370240000000003;-106,520579999999995;2837,340000000000146;71,341780000000000;98,700000000000003;101,519999999999996
1138;6.2.14;Southern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.14  Southern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;5411522,863330000080168;341;6623800;41,023580000000003;-106,824770000000001;2970,510000000000218;90,870919999999998;187,659999999999997;188,699999999999989
1138;6.2.14;Southern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.14  Southern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;5411522,863330000080168;342;6632400;41,585250000000002;-106,222790000000003;3001,559999999999945;69,039919999999995;162,990000000000009;165,150000000000006
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;343;6784000;41,032440000000001;-98,740530000000007;790,289999999999964;7,872180000000000;6019,739999999999782;6386,880000000000109
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;347;6847900;39,769849999999998;-100,100780000000000;885,799999999999955;6,550230000000000;1536,190000000000055;1539,160000000000082
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;348;6853800;39,899250000000002;-98,250429999999994;559,129999999999995;6,653930000000000;589,429999999999950;597,190000000000055
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;349;6876700;39,139069999999997;-97,836960000000005;448,529999999999973;8,375270000000000;1056,440000000000055;1054,049999999999955
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;350;6878000;39,031109999999998;-97,040289999999999;393,930000000000007;6,597980000000000;776,419999999999959;777,870000000000005
1138;6.2.14;Southern Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.14  Southern Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;5411522,863330000080168;372;7083000;39,172210000000000;-106,389189999999999;3457,460000000000036;158,918820000000011;60,759999999999998;66,280000000000001
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;373;7142300;37,871589999999998;-98,876140000000007;677,580000000000041;4,767240000000000;1819,940000000000055;1923,390000000000100
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;374;7145700;37,249549999999999;-97,403899999999993;393,170000000000016;3,991750000000000;399,810000000000002;400,639999999999986
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;375;7148400;36,815030000000000;-98,648139999999998;545,409999999999968;9,729749999999999;2544,500000000000000;2560,489999999999782
2421;9.4.3;Southwestern Tablelands;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.3  Southwestern Tablelands;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;9126214,409900000318885;376;7149000;37,039200000000001;-98,470209999999994;558,820000000000050;8,313840000000001;2291,199999999999818;2263,929999999999836
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;377;7151500;37,128909999999998;-97,601439999999997;456,850000000000023;5,918480000000000;2109,000000000000000;2111,789999999999964
2421;9.4.3;Southwestern Tablelands;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.3  Southwestern Tablelands;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;9126214,409900000318885;384;7208500;36,372259999999997;-104,969999999999999;2675,360000000000127;72,298990000000003;159,219999999999999;159,689999999999998
2421;9.4.3;Southwestern Tablelands;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.3  Southwestern Tablelands;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;9126214,409900000318885;385;7226500;35,438380000000002;-103,525790000000001;1587,349999999999909;17,562819999999999;5242,750000000000000;5245,840000000000146
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;388;7299670;34,354520000000001;-99,740369999999999;497,040000000000020;6,820820000000000;828,360000000000014;830,710000000000036
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;389;7301410;35,473100000000002;-100,120949999999993;787,710000000000036;10,700279999999999;769,669999999999959;773,720000000000027
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;390;7301500;35,168109999999999;-99,507310000000004;841,429999999999950;9,128349999999999;6885,069999999999709;6885,010000000000218
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;391;7315200;33,812880000000000;-98,085040000000006;310,110000000000014;5,604510000000000;501,620000000000005;502,699999999999989
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;392;7315700;34,004260000000002;-97,566969999999998;286,949999999999989;6,302450000000000;1488,690000000000055;1491,410000000000082
2423;9.4.5;Cross Timbers;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.5  Cross Timbers;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;3516092,832739999983460;398;8050800;33,554549999999999;-96,947230000000005;229,090000000000003;5,751310000000000;100,930000000000007;109,209999999999994
2421;9.4.3;Southwestern Tablelands;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.3  Southwestern Tablelands;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;9126214,409900000318885;403;8079600;33,038429999999998;-101,197630000000004;952,690000000000055;5,150910000000000;3348,949999999999818;3512,250000000000000
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;404;8082700;33,329270000000001;-99,465080000000000;453,850000000000023;4,041810000000000;276,040000000000020;276,839999999999975
2420;9.4.2;Central Great Plains;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.2  Central Great Plains;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;6418800,591590000316501;405;8086212;32,732900000000001;-99,140630000000002;507,600000000000023;10,254420000000000;1584,819999999999936;1590,099999999999909
2423;9.4.5;Cross Timbers;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.5  Cross Timbers;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;3516092,832739999983460;406;8086290;32,648460000000000;-99,004509999999996;475,579999999999984;7,942910000000000;732,980000000000018;733,370000000000005
2423;9.4.5;Cross Timbers;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.5  Cross Timbers;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;3516092,832739999983460;407;8101000;31,284890000000001;-97,885019999999997;388,230000000000018;11,332660000000001;1177,099999999999909;1184,490000000000009
2423;9.4.5;Cross Timbers;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.5  Cross Timbers;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;3516092,832739999983460;408;8103900;30,911570000000001;-98,036969999999997;382,970000000000027;9,985239999999999;86,000000000000000;86,260000000000005
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;409;8104900;30,625750000000000;-97,691119999999998;317,439999999999998;12,468970000000001;342,620000000000005;347,910000000000025
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;411;8150800;30,643519999999999;-99,095879999999994;563,649999999999977;14,644710000000000;557,519999999999982;562,129999999999995
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;412;8155200;30,296320000000001;-97,925569999999993;337,329999999999984;13,093000000000000;232,740000000000009;241,479999999999990
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;413;8158700;30,082989999999999;-98,007790000000000;367,970000000000027;13,359940000000000;320,339999999999975;321,110000000000014
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;414;8158810;30,155490000000000;-97,940010000000001;308,050000000000011;10,644690000000001;31,789999999999999;33,740000000000002
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;417;8165300;30,064100000000000;-99,386989999999997;669,210000000000036;10,299709999999999;435,990000000000009;439,980000000000018
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;418;8171300;29,979379999999999;-97,909999999999997;379,230000000000018;13,979220000000000;1067,470000000000027;1073,920000000000073
2424;9.4.6;Edwards Plateau;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.6  Edwards Plateau;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;1643668,702409999910742;421;8178880;29,723839999999999;-99,070040000000006;542,559999999999945;19,490020000000001;850,580000000000041;851,559999999999945
